chr1	104899	105088
chr1	138990	139163
chr1	237632	238285
chr1	237636	237995
chr1	324751	324892
chr1	521456	521710
chr1	521469	521808
chr1	567456	567697
chr1	569806	570048
chr1	601521	601654
chr1	713861	714519
chr1	785738	786143
chr1	793440	793791
chr1	793694	793836
chr1	804915	805698
chr1	839827	840509
chr1	847971	848676
chr1	855075	855285
chr1	856244	856846
chr1	858502	858678
chr1	860415	860553
chr1	873299	874103
chr1	883636	883771
chr1	886606	887355
chr1	911286	911965
chr1	919295	920085
chr1	936995	937838
chr1	950616	951244
chr1	954564	954945
chr1	968155	968790
chr1	998944	999803
chr1	1057088	1058117
chr1	1058529	1059105
chr1	1165927	1166803
chr1	1185836	1186070
chr1	1200125	1201039
chr1	1219352	1219564
chr1	1225435	1226255
chr1	1227061	1227818
chr1	1235166	1235858
chr1	1237113	1237952
chr1	1240684	1240918
chr1	1241297	1242023
chr1	1279789	1280972
chr1	1284691	1284893
chr1	1285102	1285451
chr1	1297426	1297789
chr1	1306222	1308886
chr1	1310531	1310852
chr1	1311498	1312172
chr1	1334611	1335433
chr1	1337109	1338067
chr1	1343187	1343459
chr1	1365475	1366227
chr1	1375563	1377861
chr1	1439805	1441605
chr1	1446419	1446602
chr1	1486057	1487072
chr1	1503190	1503769
chr1	1508987	1509645
chr1	1532933	1533542
chr1	1550885	1556377
chr1	1555499	1555900
chr1	1590517	1590779
chr1	1590930	1591086
chr1	1596931	1597648
chr1	1610388	1610621
chr1	1624271	1624532
chr1	1624555	1624714
chr1	1655603	1656115
chr1	1656217	1656367
chr1	1695699	1696011
chr1	1710434	1710742
chr1	1710587	1730806
chr1	1720296	1721020
chr1	1727864	1728285
chr1	1748354	1748719
chr1	1772973	1773641
chr1	1789795	1790624
chr1	1805162	1805728
chr1	1830598	1831312
chr1	1830624	1830921
chr1	1836612	1839126
chr1	1840219	1840850
chr1	1875018	1876090
chr1	1886350	1886545
chr1	1891213	1892287
chr1	1976038	1976920
chr1	1977654	1978506
chr1	1980776	1981277
chr1	2022746	2023620
chr1	2039789	2040651
chr1	2062512	2062792
chr1	2063495	2064400
chr1	2070893	2071998
chr1	2094716	2094924
chr1	2105433	2106567
chr1	2126254	2127254
chr1	2130824	2131427
chr1	2139575	2140281
chr1	2144095	2145027
chr1	2165313	2166071
chr1	2168935	2169629
chr1	2242771	2243503
chr1	2246527	2247180
chr1	2253472	2254173
chr1	2305544	2305696
chr1	2312165	2315347
chr1	2338164	2338547
chr1	2345373	2346420
chr1	2361305	2362023
chr1	2375340	2375494
chr1	2391075	2391540
chr1	2446498	2447054
chr1	2457017	2457193
chr1	2469325	2497468
chr1	2478273	2478476
chr1	2479166	2480111
chr1	2486061	2486866
chr1	2487741	2487894
chr1	2487936	2488048
chr1	2488721	2488923
chr1	2493149	2493866
chr1	2509836	2510179
chr1	2632170	2632342
chr1	2688713	2689323
chr1	2703149	2703566
chr1	2718161	2718582
chr1	2738430	2739078
chr1	2792434	2792840
chr1	2838483	2839025
chr1	2928975	2929643
chr1	2940254	2941072
chr1	2986162	2986487
chr1	3123502	3124668
chr1	3123879	3124026
chr1	3200284	3201159
chr1	3206018	3206227
chr1	3223590	3224701
chr1	3223674	3223812
chr1	3229928	3231000
chr1	3230219	3230506
chr1	3236248	3237221
chr1	3266327	3266542
chr1	3267362	3267824
chr1	3285776	3286010
chr1	3316619	3351504
chr1	3319728	3320482
chr1	3326396	3327430
chr1	3330639	3330909
chr1	3333533	3334203
chr1	3341008	3341828
chr1	3369298	3370343
chr1	3370527	3371214
chr1	3388176	3388917
chr1	3399216	3399342
chr1	3400214	3401087
chr1	3407618	3408192
chr1	3408341	3408516
chr1	3434471	3435343
chr1	3446994	3447273
chr1	3450083	3450342
chr1	3458729	3458942
chr1	3468361	3468640
chr1	3481389	3482426
chr1	3530965	3532672
chr1	3535254	3536206
chr1	3537572	3538347
chr1	3566395	3566745
chr1	3611892	3612881
chr1	3640402	3641822
chr1	3643831	3644269
chr1	3692608	3692827
chr1	3701847	3702488
chr1	3713882	3714145
chr1	3717785	3718512
chr1	3720517	3720733
chr1	3720586	3720759
chr1	3744470	3744586
chr1	3774677	3775288
chr1	3775528	3775650
chr1	3786545	3786781
chr1	3816042	3816547
chr1	3823785	3824073
chr1	3827039	3827899
chr1	4712035	4713548
chr1	4716230	4716890
chr1	4886305	4886419
chr1	5333356	5333459
chr1	5569655	5570551
chr1	5574170	5575274
chr1	5697203	5697578
chr1	5732460	5732644
chr1	5732475	5732746
chr1	5735031	5735154
chr1	5805628	5806548
chr1	5948775	5948932
chr1	5953855	5954148
chr1	5975748	5976742
chr1	6009624	6009858
chr1	6034957	6035914
chr1	6040470	6040732
chr1	6094100	6095158
chr1	6095804	6096049
chr1	6101343	6102162
chr1	6108098	6108339
chr1	6112690	6113574
chr1	6140643	6141052
chr1	6142371	6142735
chr1	6159914	6160113
chr1	6168623	6169498
chr1	6201765	6201968
chr1	6231423	6232190
chr1	6243603	6243845
chr1	6245608	6246440
chr1	6264719	6265767
chr1	6268354	6270384
chr1	6298502	6299178
chr1	6305080	6305651
chr1	6306043	6307706
chr1	6332988	6333335
chr1	6340787	6341232
chr1	6390952	6391057
chr1	6403175	6404196
chr1	6407752	6408666
chr1	6417234	6417792
chr1	6422833	6423612
chr1	6438424	6438593
chr1	6453954	6454390
chr1	6456894	6457684
chr1	6464689	6465423
chr1	6474201	6474962
chr1	6483233	6484045
chr1	6484279	6484381
chr1	6496905	6497598
chr1	6497818	6498856
chr1	6500829	6501063
chr1	6504895	6505772
chr1	6507948	6508454
chr1	6508288	6508518
chr1	6532261	6532991
chr1	6535188	6536251
chr1	6545736	6547453
chr1	6549518	6550484
chr1	6561454	6561688
chr1	6580073	6580603
chr1	6583574	6584369
chr1	6607403	6607680
chr1	6613447	6616117
chr1	6640887	6641202
chr1	6644105	6644632
chr1	6669654	6669983
chr1	6694470	6695160
chr1	6696265	6696453
chr1	6697766	6697891
chr1	6706298	6707246
chr1	6748196	6748934
chr1	6761570	6762368
chr1	6779709	6780610
chr1	6787276	6788212
chr1	6818295	6818423
chr1	6843429	6843654
chr1	6846096	6846364
chr1	6846443	6846689
chr1	6853951	6854824
chr1	6893972	6894076
chr1	6942539	6942650
chr1	6948449	6948669
chr1	6949516	6950695
chr1	7047852	7047998
chr1	7048080	7048324
chr1	7102518	7103431
chr1	7130117	7131239
chr1	7177082	7178432
chr1	7180752	7181427
chr1	7261372	7262402
chr1	7261393	7261652
chr1	7261513	7261669
chr1	7267658	7268600
chr1	7278054	7278957
chr1	7284865	7285107
chr1	7299604	7299706
chr1	7340795	7342190
chr1	7340953	7341387
chr1	7341755	7342448
chr1	7345170	7345320
chr1	7359878	7360384
chr1	7360977	7361202
chr1	7362561	7363668
chr1	7375726	7375951
chr1	7395042	7395730
chr1	7395091	7395330
chr1	7406283	7406659
chr1	7465219	7465330
chr1	7465226	7465430
chr1	7513876	7514747
chr1	7515905	7516108
chr1	7530235	7532197
chr1	7535325	7535521
chr1	7576441	7576656
chr1	7598683	7600783
chr1	7621362	7622043
chr1	7633630	7633809
chr1	7637093	7637899
chr1	7641882	7642126
chr1	7701804	7702012
chr1	7707010	7707955
chr1	7727247	7728339
chr1	7729125	7730128
chr1	7812564	7813611
chr1	7815345	7816062
chr1	7821834	7821940
chr1	7831756	7832599
chr1	7845244	7845494
chr1	7858417	7858544
chr1	7868120	7868969
chr1	7938511	7939816
chr1	7939337	7939559
chr1	7962548	7963290
chr1	7963771	7963982
chr1	7992882	7993096
chr1	8002297	8002731
chr1	8021147	8021890
chr1	8035173	8036125
chr1	8042129	8043052
chr1	8065295	8065514
chr1	8074666	8075730
chr1	8076609	8076950
chr1	8088204	8088313
chr1	8088437	8088594
chr1	8091081	8091954
chr1	8121533	8122228
chr1	8137419	8137525
chr1	8156691	8156925
chr1	8157109	8157299
chr1	8157377	8157534
chr1	8173941	8174175
chr1	8203369	8203484
chr1	8225680	8226271
chr1	8275048	8275192
chr1	8295345	8295446
chr1	8298831	8299523
chr1	8341894	8342128
chr1	8354598	8354800
chr1	8374111	8375015
chr1	8375719	8376462
chr1	8408888	8409689
chr1	8409778	8409893
chr1	8410099	8410219
chr1	8411458	8412389
chr1	8434591	8435472
chr1	8439535	8439865
chr1	8457573	8457824
chr1	8458020	8458312
chr1	8458821	8459099
chr1	8468785	8469884
chr1	8471960	8472648
chr1	8481624	8483718
chr1	8484304	8484511
chr1	8491167	8491370
chr1	8503410	8504407
chr1	8525115	8525277
chr1	8613779	8613921
chr1	8620434	8622181
chr1	8630977	8631811
chr1	8643688	8644054
chr1	8657914	8658789
chr1	8676590	8677331
chr1	8722114	8722217
chr1	8730879	8732023
chr1	8760943	8762385
chr1	8763334	8763567
chr1	8778714	8779607
chr1	8786331	8787080
chr1	8824142	8824311
chr1	8864346	8864948
chr1	8875115	8875329
chr1	8877613	8877771
chr1	8891332	8891822
chr1	8908664	8909518
chr1	8919112	8920016
chr1	8922232	8923229
chr1	8931093	8932914
chr1	8939222	8939886
chr1	8940126	8940668
chr1	8949618	8949938
chr1	8962593	8963344
chr1	8963744	8963899
chr1	8964209	8964334
chr1	8978051	8978787
chr1	9022713	9023692
chr1	9047700	9048924
chr1	9053195	9053855
chr1	9064827	9065840
chr1	9069786	9070615
chr1	9118409	9119143
chr1	9127278	9127583
chr1	9129553	9129717
chr1	9157092	9157342
chr1	9159684	9159894
chr1	9160529	9162575
chr1	9170034	9170364
chr1	9170524	9171487
chr1	9201934	9202874
chr1	9223687	9224332
chr1	9240893	9242100
chr1	9242349	9242706
chr1	9256240	9257196
chr1	9258649	9259013
chr1	9279769	9279936
chr1	9293147	9293850
chr1	9294179	9294940
chr1	9309814	9310638
chr1	9327069	9327946
chr1	9333455	9333557
chr1	9348736	9349762
chr1	9354391	9354625
chr1	9354651	9354753
chr1	9354953	9355544
chr1	9439076	9439278
chr1	9461747	9461949
chr1	9471109	9471328
chr1	9488486	9489182
chr1	9488544	9498675
chr1	9508352	9508586
chr1	9515265	9516856
chr1	9525750	9526291
chr1	9550875	9551725
chr1	9554904	9555884
chr1	9632030	9635120
chr1	9648279	9648932
chr1	9675375	9676237
chr1	9686789	9687797
chr1	9747173	9747411
chr1	9750189	9750473
chr1	9751481	9752321
chr1	9762254	9762762
chr1	9781580	9782426
chr1	9784746	9785548
chr1	9844360	9845242
chr1	9852305	9852546
chr1	9858647	9858860
chr1	9887715	9888474
chr1	9902799	9902938
chr1	9921472	9921580
chr1	9927205	9928224
chr1	9934589	9935675
chr1	9960502	9961742
chr1	9960694	9961043
chr1	9974354	9974973
chr1	10002201	10003235
chr1	10003491	10003680
chr1	10009808	10009936
chr1	10010048	10010170
chr1	10010223	10011032
chr1	10075781	10076021
chr1	10090952	10091190
chr1	10092208	10093094
chr1	10093376	10093483
chr1	10093492	10093896
chr1	10094111	10095110
chr1	10128815	10129046
chr1	10161813	10162512
chr1	10170155	10170384
chr1	10211640	10212019
chr1	10212725	10213668
chr1	10269444	10271148
chr1	10346864	10346992
chr1	10397850	10398817
chr1	10437176	10437932
chr1	10447656	10448687
chr1	10447913	10448122
chr1	10475531	10475665
chr1	10487917	10488752
chr1	10489879	10491032
chr1	10491152	10491353
chr1	10554086	10555995
chr1	10567187	10568176
chr1	10574212	10575082
chr1	10579031	10579344
chr1	10590050	10591022
chr1	10621808	10622615
chr1	10646213	10646560
chr1	10659806	10660020
chr1	10694567	10694902
chr1	10695156	10695523
chr1	10750829	10750952
chr1	10752483	10752766
chr1	10752806	10752930
chr1	10753885	10753996
chr1	10848511	10849265
chr1	10927165	10927591
chr1	10969754	10970471
chr1	11001270	11003146
chr1	11020845	11021777
chr1	11039345	11039756
chr1	11040049	11040940
chr1	11078817	11078936
chr1	11082240	11082612
chr1	11097376	11098349
chr1	11120167	11120323
chr1	11121796	11122517
chr1	11122791	11122956
chr1	11123958	11124322
chr1	11218282	11218841
chr1	11238111	11238296
chr1	11301462	11302303
chr1	11308242	11308551
chr1	11322663	11323291
chr1	11332700	11333029
chr1	11346069	11346876
chr1	11376893	11377129
chr1	11379849	11380781
chr1	11395720	11395832
chr1	11397288	11398191
chr1	11424182	11424578
chr1	11425703	11425856
chr1	11458248	11458794
chr1	11458535	11458799
chr1	11538725	11539075
chr1	11595979	11596147
chr1	11632069	11632694
