chr1	1051361	1051972
chr1	2574516	2574963
chr1	3167701	3168060
chr1	9488825	9489354
chr1	9599242	9599692
chr1	10092555	10093237
chr1	10458652	10459570
chr1	11865358	11866575
chr1	15929756	15930341
chr1	20802829	20803313
chr1	22778097	22778883
chr1	26799426	26799828
chr1	32671003	32671563
chr1	33546433	33546989
chr1	36929751	36930312
chr1	39324819	39325863
chr1	40348977	40349381
chr1	43613356	43613727
chr1	44011408	44011862
chr1	45139959	45140621
chr1	46598102	46599248
chr1	53791322	53793107
chr1	55352463	55353307
chr1	55504698	55505946
chr1	56797762	56798232
chr1	95392406	95393320
chr1	100503351	100504441
chr1	111505903	111507066
chr1	121261059	121261668
chr1	144533527	144534233
chr1	145382327	145382919
chr1	147993799	147994226
chr1	149223283	149224728
chr1	150601479	150602390
chr1	150943687	150944902
chr1	151762746	151763472
chr1	154913869	154914256
chr1	155079717	155080360
chr1	155164540	155164902
chr1	155278253	155279611
chr1	156163371	156164314
chr1	161193159	161193669
chr1	162760098	162760813
chr1	165567267	165567829
chr1	167905004	167905958
chr1	169336798	169337343
chr1	169454956	169455618
chr1	179050763	179051344
chr1	183440663	183441349
chr1	201123481	201123842
chr1	207226231	207226947
chr1	207925112	207926408
chr1	213031209	213032380
chr1	225615128	225616576
chr1	228594240	228595072
chr1	235110926	235112474
chr1	247267197	247267950
chr10	1094285	1095617
chr10	3826886	3828333
chr10	25012827	25013969
chr10	28669375	28669744
chr10	38644956	38645539
chr10	44731995	44732596
chr10	46089751	46090602
chr10	51572049	51572648
chr10	73099629	73100255
chr10	74091002	74092140
chr10	75173462	75174130
chr10	75385586	75386060
chr10	82167947	82169168
chr10	86087878	86088687
chr10	91011321	91011952
chr10	91403611	91405281
chr10	93646833	93647642
chr10	95205317	95205707
chr10	99392945	99393543
chr10	99400099	99400612
chr10	102106105	102107362
chr10	102132759	102134205
chr10	102728821	102730375
chr10	103347708	103348318
chr10	104209328	104210091
chr10	105991800	105992353
chr10	113974978	113975609
chr10	119805742	119806762
chr10	120514328	120515014
chr11	329469	329792
chr11	2011024	2012373
chr11	2720997	2722087
chr11	6502227	6503211
chr11	9335765	9336550
chr11	13156908	13157276
chr11	17229287	17230066
chr11	43701734	43702826
chr11	45921265	45921625
chr11	47198142	47198874
chr11	60928181	60929361
chr11	61582122	61584833
chr11	61594962	61596046
chr11	64879082	64879564
chr11	65254977	65255508
chr11	66049836	66050302
chr11	66277920	66278309
chr11	71158815	71159825
chr11	71814079	71814825
chr11	73490300	73490954
chr11	73693775	73694877
chr11	86748242	86749309
chr11	102979962	102980466
chr11	111895509	111896492
chr11	116696030	116696615
chr11	116968871	116969519
chr11	121163035	121164005
chr11	133938679	133939073
chr12	1799849	1800745
chr12	2999596	3000233
chr12	6480238	6480667
chr12	6716549	6716934
chr12	7125572	7126399
chr12	11044575	11044902
chr12	16500302	16500784
chr12	22777801	22778634
chr12	51327410	51327861
chr12	53886714	53887170
chr12	54752714	54753510
chr12	56367254	56368239
chr12	57023993	57024374
chr12	57624416	57628801
chr12	96252382	96252942
chr12	96883113	96883730
chr12	98987149	98987993
chr12	104323254	104324397
chr12	109548705	109549107
chr12	110010809	110011858
chr12	115864543	115864921
chr12	118454271	118454830
chr12	120933520	120934076
chr12	122124776	122125231
chr12	132344811	132345791
chr13	47370552	47371674
chr13	103451004	103451714
chr13	114444977	114445377
chr14	20929070	20930255
chr14	21577860	21578470
chr14	23057900	23058815
chr14	23398337	23399041
chr14	23754766	23756031
chr14	23789721	23791069
chr14	24024944	24026232
chr14	24053051	24053820
chr14	24582865	24584817
chr14	38063497	38065872
chr14	50086933	50087744
chr14	60386201	60387102
chr14	62161587	62162478
chr14	65380877	65381342
chr14	68161429	68162658
chr14	74003570	74004055
chr14	76126975	76127913
chr14	94854619	94855384
chr14	96029174	96029685
chr14	101217423	101218024
chr14	102771284	102771707
chr14	103005037	103005927
chr15	41522810	41523920
chr15	41575939	41576443
chr15	43802897	43803423
chr15	52310954	52311597
